Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,id,Track,Album,Uri,Url_spotify,Url_youtube,Comments,Description,Title,Channel,Composer,Artist
0.0681556138755982,3.0,-19.33562697044904,0.3029464020428081,,,3.44362499915754e-05,0.0133499846854986,104.98973046153324,114842.82828429784,12729481.95733021,103666.0036163742,45623354.07682875,,,True,20850,Dile Que Por Mí No Tema,El Diablito,spotify:track:4gzsuuZypVbxs0Af1LSZyB,,,,,Kevin Roldan - PPP (Official Video),JoanSebastianVEVO,Juicy J,Sufjan Stevens
,,-7.115267853840432,0.149556884045398,0.0001256341555305,,,0.6417576196811583,149.75624873438645,,-131668398.14515336,-1117119.238738153,-43172017.05120978,album,True,True,20851,Tornado Of Souls - Remastered 2004,,spotify:track:7r5QwyDzxyikU1Kbkfz6FM,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,https://www.youtube.com/watch?v=PzSpQpqHKic,74.0,"Presenting the song Moon Rise, sung, composed and penned by Guru Randhawa, music produced by Sanjoy Featuring Guru Randhawa & Shehnaaz Gill


Gulshan Kumar & T-Series Presents
Bhushan Kumar's
""Moon Rise""

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3AgZHYD
Spotify: https://spoti.fi/3pBQvt8
Hungama: https://bit.ly/3CrrwAj
Gaana: https://bit.ly/3dGddxn
Apple Music: https://apple.co/3PIlG0i
Amazon Prime Music: https://amzn.to/3AFHBkQ
Wynk: https://bit.ly/3TkmgET
Resso: https://bit.ly/3QIy4Pd
iTunes: https://apple.co/3CmCUgM
YouTube Music: https://bit.ly/3QCziLY


Song credits: 
Song: Moon Rise
Composer: Guru Randhawa
Lyrics: Guru Randhawa
Singer: Guru Randhawa 
Featuring: Guru Randhawa, Shehnaaz Gill
Director: Gifty
Music Produced by: Sanjoy
Mixed By: Sanjoy 
Mastered by: Ryan Shanahan

VIDEO CREDITS:
Singer: Guru Randhawa ft. Shehnaaz Gill
Lyrics: Guru Randhawa
Director: Gifty
DOP: Vishal Sinha 
Choreographer: Deush Mehra
Costume: Shivendu Shekhar
Edit: Chetan Parwana
Line Producer: Kuldeep & Neazen Goa
Music Label: T-Series

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",Pedro Capó - Calma (Official Video),RANDOM' MUSIC' BY MASSATO 1,Louis Bell,Billie Eilish
0.6430110292739797,7.0,,,0.0001089370353652,0.0044383025282698,0.0026483892569715,0.6104666595099042,127.52337896118964,169382.83046799665,299318883.88385904,2366863.996134514,272580181.4315516,album,True,True,20854,Shutdown,All That Matters,spotify:track:1nltpRhEiXikwDlVn4UADk,https://open.spotify.com/artist/4QFG9KrGWEbr6hNA58CAqE,https://www.youtube.com/watch?v=et0rvcVIqgo,,"Stream and download Taki Taki - https://djsnake.lnk.to/TakiTaki
 
Music video directed by Colin Tilley",,Cuco,,Shawn Mendes
,6.0,,0.0240217180456151,0.0011080854232069,0.1702806132802168,0.0097643549994554,0.0586411428942554,63.059904858798,239307.32137433087,10082642.088394664,57153.68964807421,24846428.21930733,album,False,False,20857,Long Way 2 Go,Tropic Morning News,spotify:track:1nZkrUFLq265za9lofFO3p,https://open.spotify.com/artist/2bA6fzP0lMAQ4kz6CF61w8,https://www.youtube.com/watch?v=CNlrIHWLAFA,22480.0,"Listen to ""Saved My Life"": https://andygrammer.lnk.to/SavedMyLifeSingle

Credits:
Director / Producer - Cooper Davidson
Producer - Giulia Di Stravola
Co Producer - Ben Hogan
Director Of Photography - Nicky Keros
Gaffer - Justin Phillips
1st AC - Joseph Fletcher
Editor - Joseph Fletcher
Color - Cooper Davidson

Come see me on tour this Summer: https://andygrammer.com/#tour

Follow me everywhere online:
Instagram: https://www.instagram.com/andygrammer/
TikTok: https://www.tiktok.com/@andygrammer
Twitter: https://twitter.com/andygrammer
Facebook: https://www.facebook.com/andygrammer

Official Website: http://andygrammer.com/

[Lyrics]
Ooh, Ooh

I think you should know you saved my life

I don’t think you realize
What you’ve done for me 
Oh
I don’t think you realize 
What a little love could mean 

Oh you, you stay by my side 
And you, you kept on the lights
And you knew just what to say 
When I was fading 

Sometimes all that you need is
Someone who can believe in you 
More than you do 

I was lost until I saw your halo 
I was blind until I saw your light
I believe my friend 
We all have angels 
And you are mine 
I think you should know you saved my life 

Ooh, ooh 
I think you should know you saved my life

Ooh, ooh 
I think you should know you saved my life

I don’t think you realize
What your words can do 
Oh, the whole world was falling all around me 
But I held on 
To you 

Oh you, you stay by my side 
And you, you kept on the lights
And you knew just what to say 
When I was fading 

Sometimes all that you need is
Someone who can believe in you 
More than you do 

I was lost until I saw your halo 
I was blind until I saw your light
I believe my friend
We all have angels 
And you are mine 
I think you should know you saved my life 

Ooh, ooh 

I think you should know you saved my life
I was lost until I saw your halo 

Ooh, ooh

I was blind until I saw your light
I think you should know you saved my life
I believe my friend we all have angels 

Ooh, ooh

And you are mine 
(and you are mine) 

I think you should know you saved my life

Music video by Andy Grammer performing Saved My Life. © 2022 Giant Soul Records LLC under exclusive license to S-Curve Records

#AndyGrammer #SavedMyLife #R3HAB","MARIO ""I Choose you""",EuropeVEVO,Ludwig Göransson,Marshmello
0.400510779475652,,-6.033954386015982,,0.0433522592924872,0.0005058597621712,0.011547068356745,0.2321060621480998,100.15998011486894,260833.47255490243,267728464.2763281,1736932.3856731865,,album,True,True,20872,CAN'T TOUCH THIS,The Stranger (Legacy Edition),spotify:track:0TJ1Bph2IzwbrvYjV1aNIN,https://open.spotify.com/artist/6MwPCCR936cYfM1dLsGVnl,https://www.youtube.com/watch?v=_dFjJmJdJjY,3151.0,"Music video by AJ Mitchell performing Slow Dance (Sam Feldt Remix - Audio). (C) 2019 Epic Records, a division of Sony Music Entertainment

http://vevo.ly/XyLxa8",Mägo de oz - La costa del silencio (Videoclip Oficial),Pinkpantheress,Louis Bell,
,8.0,-6.798029040682317,,0.0246426693795087,0.0007430808944407,0.0006867327593279,,104.803977308965,230963.66661013657,,875656.173991831,157322758.51470134,album,True,True,20880,Chiru Chiru,Stuck with U,spotify:track:4Y1B12zI7OUUSmJRAjrbLZ,,https://www.youtube.com/watch?v=lM4WvHvBSaQ,564.0,"Music video by Kailash Kher performing Teri Deewani. (C) 2006 SONY BMG MUSIC ENTERTAINMENT (India) Pvt. Ltd.

Follow Kailash Kher
Website: http://www.kailashkher.com
Facebook: https://www.facebook.com/KailashKher
Twitter: https://twitter.com/Kailashkher
Instagram: https://www.instagram.com/kailashkher

Listen to Kailash Kher
iTunes: https://itunes.apple.com/us/artist/kailash-kher/id57425133
Spotify: https://open.spotify.com/artist/4oVMLzAqW6qhRpZWt8fNw4""",PSY - 'That That (prod. & feat. SUGA of BTS)' MV,Netflix,Finneas O'Connell,
,2.0,-5.519374542532414,,0.0546500888558236,,0.0011993992622973,0.5600218715221139,132.01363580796502,,362050809.2765924,1821795.015938409,359643697.8490997,single,True,True,20888,Outlander - The Skye Boat Song (Castle Leoch Version) [feat. Raya Yarbrough],Treppenhaus,,https://open.spotify.com/artist/1elUiq4X7pxej6FRlrEzjM,https://www.youtube.com/watch?v=BAKvb8qD4Cw,10448.0,,Enrique Iglesias - Hero (Official Music Video),Southern Rocker,Terrace Martin,Kamasi Washington
0.3612542882758549,9.0,-5.114732397909449,0.2027516522833423,0.0029555501277805,0.0319952569784709,6.180349149134486e-05,0.2877253781894935,96.61755262374888,,13581832.25526464,126647.64478500967,,album,,False,20890,Juanito Alimaña,"Tá Solteira, Mas Não Tá Sozinha",spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://open.spotify.com/artist/2MRBDr0crHWE5JwPceFncq,,5571.0,"‘Salvavidas’ ya disponible: 
https://tim0.lnk.to/Salvavidas!YTD 

Suscríbete al canal de TIMØ:
 https://smarturl.it/TIMOYouTube 

Conecta con TIMØ en social media:
Instagram: https://www.instagram.com/timo_musica 
Facebook: https://www.facebook.com/timomusica 
TikTok: https://www.tiktok.com/@timomusica 
Twitter: https://twitter.com/timomusic 


LETRA

Justo cuando sale del hueco
en el que tu me dejaste con la luz pagada
Cuando había empezado algo nuevo
la pantalla me muestra tu maldita llamada
 
Me dices que me extrañas
Pero yo me se tus mañas
Me llamas cuando estas jodida
 
Tu vida es un enredo
Y yo no quiero ni puedo
Volver a ser tu salvavidas
 
Oye querida,
Estas perdida
La ultima ya fue la despedida
Oye querida,
Sigue tu vida
Que bastante me costó arreglar la mia
 
Yo se que te parece extraño
que tus ojos rojos ya no me hacen daño
Y mira, querida,
Las vueltas que nos da la vida
Y mira, querida,
Que ya no soy tu salvavidas
 
Me dices que recuerde lo bueno
Pero yo ya no puedo porque tu lo borraste
Esta flor se marchitó,
Este cuento se acabó,
Se te olvida que tu lo acabaste
Me dices que me extrañas
Pero ya me se tus mañas
Me llamas cuando estas jodida
Tu vida es un enredo
Y yo no quiero ni puedo
Volver a ser tu salvavidas
Oye querida,
Estas perdida
La ultima ya fue la despedida
Oye querida,
Sigue tu vida
Que bastante me costó arreglar la mia
Yo se que te parece extraño
que tus ojos rojos ya no me hacen daño
Y mira, querida,
Las vueltas que nos da la vida
Y mira, querida,
Que ya no soy tu salvavidas
La ultima ya fue la despedida
Tu sigue con tu vida y yo la mía
Me dices que me extrañas y ya me se tus mañas
Llamas cuando estas jodida
Tu vida es un enredo y yo no quiero ni puedo
Ser tu salvavidas
Oye querida,
Estas perdida
La ultima ya fue la despedida
Oye querida,
Sigue tu vida
Que bastante me costó arreglar la mia
Yo se que te parece extraño
que tus ojos rojos ya no me hacen daño
Y mira, querida,
Las vueltas que nos da la vida
Y mira, querida,
Que ya no soy tu salvavidas

#TIMØ #Bacilos #Salvavidas

Music video by TIMØ, Bacilos performing Salvavidas. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/QWih3x",,PunKZero,,Tame Impala
0.0020551802261724,3.0,-10.404841491781076,0.1179339095448495,,0.0029068158797151,,0.5045263991720657,,274490.07912785216,374898164.0616941,2876073.683505256,245469239.2364824,,True,,20892,O czym śnisz?,,spotify:track:4zoQ3EqopTIGmK2c2rPV5t,https://open.spotify.com/artist/4NgfOZCL9Ml67xzM0xzIvC,https://www.youtube.com/watch?v=T1OTfv7Xwj0,190.0,"Listen to ""Easy On Me"" here: http://Adele.lnk.to/EOM
Pre-order Adele's new album ""30"" before its release on November 19:  https://www.adele.com
Shop the ""Adele"" collection here: http://shop.adele.com

Buy/Listen 25: http://smarturl.it/25Album?IQid=yt Buy/Listen 21: http://smarturl.it/Adele21Album?IQid=yt Buy/Listen 19: http://smarturl.it/19Album?IQid=yt   Follow Adele on: Facebook - http://facebook.com/adele Twitter - http://twitter.com/adele Instagram - http://instagram.com/adele Subscribe to the Adele VEVO Channel - http://smarturl.it/SubscribeAdele?IQid=yt  Visit - www.adele.com",Laberinto - El Profeta (Video Oficial),OMAR ALGO ANDA MAL,Finneas O'Connell,Bruno Mars
0.4568699183770548,4.0,-11.17195469879816,,,0.1376182678358007,0.0189890124497123,0.7546706507899321,129.21776327845575,-109793.67389605546,3640166.2017327705,46001.93665573925,39649979.85738981,album,False,False,20902,"Chale Aana (From ""De De Pyaar De"")",Heart,spotify:track:7oRifTMLmeNCnTGtDH7KLV,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,https://www.youtube.com/watch?v=6Pd-3nvYDRk,5.0,"[Artist]: Redman  -- 
[Song]: Brick City Mashin'!  -- 
[Album]: Redman - Doc's Da Name  -- 
[Year]: 1998","Tems ""Higher"" (Live Performance) | Open Mic",Lindsey Stirling,Terrace Martin,The Chainsmokers
0.9978080576309362,5.0,-5.519829852462118,0.0967041505377135,0.0442532090625462,,0.0068613643693151,0.309503774699958,152.24143235753266,106033.04943752356,143228832.62361664,1018892.2302376258,460722749.43500376,single,True,True,20912,Revoada No Colchão,F.A.M.E.,spotify:track:5GoheMjTcV8xbbUUWchvjl,https://open.spotify.com/artist/2aqFBHOpM9uIgBpUsdq09x,https://www.youtube.com/watch?v=m46FTkl-7a0,5831.0,,,Motörhead Official,,Bruno Mars
0.0890960994242226,2.0,-14.14878364267943,0.2156010443884533,0.0738647195398094,0.4955045517179819,0.0015876989020861,0.2612183986270552,109.51609862143324,699269.2739442405,,71691.71114669251,80434439.33829094,album,False,True,20915,,Tomahawk Technique,spotify:track:0zo8tUPAjJRQ7MG0uSlvbi,https://open.spotify.com/artist/3plJVWt88EqjvtuB4ZDRV3,https://www.youtube.com/watch?v=DStIKYcvqqw,6751.0, ,The Mamas & The Papas - California Dreamin',T-Series,Juicy J,Billie Eilish
0.1580854910225829,10.0,-11.994892812518543,,0.0701709757397864,0.0012168609367464,0.0244729116948314,0.4357031531656175,73.97409007509057,69218.8290049393,75989775.0139674,263885.7314832144,136242830.7338599,album,True,True,20922,Morir Tres Veces,Menagerie,spotify:track:1le5KVGTF1xWf2aUj7ruLy,https://open.spotify.com/artist/3X458ddYA2YcVWuVIGGOYe,https://www.youtube.com/watch?v=B_gs4gCyGKs,3070.0,,Zoom Zoom Zoom We're Going to The Moon - The Kiboomers Preschool Songs For Circle Time,Phantogram,Ludwig Göransson,Bon Iver
0.6861084566482064,10.0,,0.2000950858375048,0.0015155361788565,0.0112113000145924,0.0302052033660234,0.7143892842770312,151.68368654312988,169320.00444889936,,52311.06796221672,,single,False,False,20923,Kamu Yang Kutunggu,Lupe Fiasco's The Cool,spotify:track:0GGxVTb0UwDwdaKNjBdCn3,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,,4538.0,"Music video by Conjunto Primavera performing Ese. © 2006 Fonovisa, A Division Of UMG Recordings Inc.

http://vevo.ly/JCPNXe",(LETRA) ¨Y SIGUES SIENDO TÚ¨ - Marca Registrada x Grupo Arriesgado (Lyric Video),,Juicy J,Alt-J
0.0059280157394851,10.0,-19.269857493809457,0.1352309576560896,0.4515944598352929,0.7487086655708124,0.0137942051888147,0.1378347332793719,125.19235723450906,-14242.34897755523,10249974.668877672,128995.72240664136,7197302.91934669,album,,False,20925,Rise & Fall (feat. Sting),CheezNDope (feat. Young Dolph & Key Glock),,,https://www.youtube.com/watch?v=8_oOES_uKPI,9920.0,"冷たいよね

Made in Vaundy_ART Work Studio

-----
Director
MIZUNO CABBAGE （https://twitter.com/mizunocabbage)
Assistant director
Kou Nakamura（https://twitter.com/Kou45388803)

-----

1st album「strobo」 
2020/5/27 リリース 
https://vaundy.lnk.to/strobo  

01. Audio 001
02. 灯火　(FOD ドラマ「東京ラブストーリー」主題歌)
03. 東京フラッシュ
04. 怪獣の花唄
05. life hack
06. 不可幸力  (Spotify Premium 全国地上波テレビCMソング)
07. soramimi
08. Audio 002
09. napori
10. 僕は今日も
11. Bye by me（テレビ東京 ドラマ25「捨ててよ、安達さん」オープニングテーマ）


- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

【Vaundy自身最大規模となる5大都市10公演アリーナツアー決定！】
 - Vaundy one man live ARENA tour - 

2023.11.18 (sat) ゼビオアリーナ仙台（宮城）
2023.11.19 (san)ゼビオアリーナ仙台（宮城）
2023.12.02 (sat) 横浜アリーナ（神奈川）
2023.12.03 (sun) 横浜アリーナ（神奈川）
2023.12.09 (sat) マリンメッセ福岡 A館（福岡）
2023.12.10 (sun) マリンメッセ福岡 A館（福岡）
2023.12.16 (sat) 大阪城ホール（大阪）
2023.12.17 (sun) 大阪城ホール（大阪）
2024.01.05 (fri) 日本ガイシホール（愛知）
2024.01.06 (sat) 日本ガイシホール（愛知）

■「Vaundy ART Work Studio Members」会員限定先行受付最速先行https://member.vaundy.jp/feature/entry
受付期間：2022年9月9日(金)20:00～9月20日(火)23:59 

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

【2023年春 全国22本をまわるホールツアー全公演即日完売】
Thank you sold out!

- Vaundy one man live tour 2023 Spring -

2023.01.14(sat)   J:COMホール八王子 (東京都)
2023.01.20(fri)    仙台サンプラザホール (宮城県)
2023.01.21(sat)   岩手県民会館 大ホール (岩手県)
2023.01.28(sat)   NHKホール (東京都)
2023.01.29(sun)  NHKホール (東京都)
2023.02.04(sat)  熊本城ホールメインホール (熊本県)
2023.02.05(sun)  鹿児島 宝山ホール (鹿児島県)
2023.02.10(fri)     福岡サンパレス (福岡県)
2023.02.11(sat)   福岡サンパレス (福岡県)
2023.02.18(sat)   名古屋国際会議場 センチュリーホール (愛知県)
2023.02.19(sun)  名古屋国際会議場 センチュリーホール (愛知県)
2023.02.24(fri)     大阪 フェスティバルホール (大阪府)
2023.02.25(sat)   大阪 フェスティバルホール (大阪府)
2023.03.04(sat)   札幌 カナモトホール (北海道)
2023.03.05(sun)  札幌 カナモトホール (北海道)
2023.03.11(sat)   新潟県民会館 (新潟県)
2023.03.12(sun)  金沢 本多の森ホール (石川県)
2023.03.18(sat)   広島文化学園HBGホール (広島県)
2023.03.19(sun)  神戸国際会館こくさいホール (兵庫県)
2023.03.21(tue)   松山市民会館 大ホール (愛媛県)
2023.03.25(sat)   東京ガーデンシアター (東京都)
2023.03.26(sun)  東京ガーデンシアター (東京都)

◼︎詳細
https://vaundy.jp/news/vaundy-one-man-live-tour-2023-spring/

- - - - - - - - -

◇HP
https://vaundy.jp
◇Twitter       
https://twitter.com/vaundy_engawa
https://twitter.com/Vaundy_AWS
◇instagram   
https://www.instagram.com/vaundy_engawa",Lana Del Rey - Doin' Time,,Finneas O'Connell,Robyn
0.0164963869880011,10.0,-8.245041363084162,0.1874910888004168,0.1487348982866201,0.003296786815381,0.003584547495513,0.6164537945719591,82.70053954259558,188315.060181784,335930750.3145838,941426.2296224276,215393621.61766848,album,,True,20933,this is what heartbreak feels like,El Templo del Pop,,https://open.spotify.com/artist/1sxekzjeHJaqkZbpaaGR9x,https://www.youtube.com/watch?v=EBZQELpEiAc,1699.0,"Ascolta il nuovo album “Noi, Loro, Gli Altri” https://island.lnk.to/noiloroglialtri 
 
► Segui Marracash
https://www.instagram.com/kingmarracash 
https://www.facebook.com/Marracash 
https://twitter.com/marracash 
https://spoti.fi/31Y9u8z 
https://amzn.to/32be0Rm 

► Credits

Una produzione Borotalco.tv
Scritto da Giulio Rosati con Marracash

Regia: Giulio Rosati
Executive producer: Matteo Stefani
DOP: Leonardo Mirabilia
Direzione Creativa: Giulio Rosati e Gianluca Colombo
Line Producer / Location Manager: Andrea Vetralla
Direttore di Produzione: Tommaso Spagnoli
Producer: Giulia Pacioni
Focus Puller: Gianluca Battelli
2nd AC: Martina Zerpelloni
Steadicam Operator: Mirco Passero
Data Manager: Gabriele Paoli
Gaffer: Alan Zacchetti
Capo Macchinista: Massimo Esposito
II Elettrici: Matteo Colombo, Leonardo Piacente
III Elettrici: Federico di Maria di Alleri, Carlo Pellegrini
Aiuto Elettrici: Giulio Pipolo, Niccolò Zacco
Makeup Elodie: MrDaniel using Nabla
Hair Elodie: Andrea Soriga
Styling Elodie e Marracash: Ramona Tabita
Ass. Styling: Giulia Cova
Makeup & SFX: Valentina Paolillo, Fabio Leuzzi
Styling extras: Giorgia Andreazza
Ass. styling extras: Gaia Poppi, Silvia Valente
Scenografia: Labatà
Casting: Persona Milano, Roberto Marletti, Matteo Postiglione, Marina e Valentina SQ Kids
Service: Camera Service, Videodesign, Evolution Rent TV
Editing: Giulio Rosati
Color Correction: Rosario Balistreri
VFX: Nicola Natali
End Credits: Stole “Moab” Stojmenov
Backstage: Mattia Castiglia, Maurizio Pavone, Davide Gesmundo
Assistenti di produzione: Victoria Brini, Giorgia Lotà, Gaia Corteggiano
Runner: Francesco Invidia
Amministrazione: Agnese Incurvati, Annamaria Modica

Un ringraziamento speciale a: 
Federazione Italiana Scherma, Jacopo Pesce, Paola Zukar, Francesco Rossi, Martina Lampugnano, Giuditta Mauri, Greta Brunelli, Guido Gherardi, Simone Mariani, Carmimari - Fencing Gear, ASD Scherma Bresso

Il video è stato realizzato rispettando tutte le norme di sicurezza a tutela del contenimento del virus SARS-CoV-2.
Tamponi a cura di Exnova slrs

► Testo

Il grigio delle strade e gli edifici ti resta addosso tipo abbronzatura
Ho vinto spesso con molti nemici, ho sempre perso con la mia natura
Ma poi ti sei insinuata, sinuosa
Con gli occhi verdi, pelle ocra e i tuoi capelli rosa
Quegli occhi cosi grandi, c’è spazio per entrambi, per la fragilità e per la ferocia
La mia Nefertiti, togliti i vestiti mama
Finché gridi so i tuoi giochi preferiti mama
Ami i rischi perché possono ferirti mama
Ho lati appuntiti mama
Come stalattiti mama

E la gente che ho attorno diceva
Chi si immerge in un sogno ci annega
Ciò che cerchi ti troverà

Crazy Love
Lei per me
Io per lei
Crazy Love
Ti direi, ti darei
Crazy Love
Dove sei, dove sei
Come una vertigine lontana mi chiama
Crazy Love
Sai che ne ho bisogno stasera
Crazy Love
Fumo mentre sopporto l’attesa
Dove sei, dove sei
Calamita e un po’ calamità

Siamo due gazzelle, siamo due levrieri
Sai tutti i miei trucchi, so i tuoi sortilegi
So che mi ameresti anche con zero money
Baciami respiro già i tuoi feromoni
Ti muovi felina, Selina, Nikita, sai come tenere alta la sfida
L’amore per me è fare una rapina e poi dividere la refurtiva
Siamo troppo explicit, svegliamo i vicini mama
Con quei tacchi e completini tu mi uccidi mama
Amo i rischi perché possono ferirmi mama
Hai lati appuntiti mama
Come stalattiti mama

E la gente che ho attorno diceva
Chi si immerge in un sogno ci annega
Ciò che cerchi ti troverà

Crazy Love
Lei per me
Io per lei
Crazy Love
Ti direi, ti darei
Crazy Love
Dove sei, dove sei
Come una vertigine lontana mi chiama
Crazy Love
Sai che ne ho bisogno stasera
Crazy Love
Brucio mentre sopporto l’attesa
Dove sei dove sei
Calamita e un po’ calamità",Usher - Love in This Club (Official Music Video) ft. Young Jeezy,Stones Throw,Mike Dean,The Chainsmokers
,4.0,-9.266530579701044,0.0121237527984569,,0.0006312198169089,0.0044144302901334,0.4070928831267559,82.95009665228872,143615.23067893833,326140679.6411848,2554852.905555581,547452020.6860474,album,True,True,20935,telepatía,Amidst the Chaos (Bonus Version),,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,https://www.youtube.com/watch?v=wpWAHlR7O4M,2378.0,Music video by Nine Inch Nails performing We're In This Together. (C) 1999 Nothing Records Inc.,Alex G - Mary,Øneheart,"Noah ""40"" Shebib",deadmau5
0.0358279963922943,,-7.308217655712217,0.3289685864254342,,0.0007619311195527,0.0094074392495828,0.3465065986921851,116.3256385406674,88124.66399731705,-77536973.7963312,574620.4096386085,111847397.41042204,album,True,True,20939,Hier encore,Bebesuki,spotify:track:2hkwwmmLC90T8BQ7t3xufq,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,https://www.youtube.com/watch?v=d_QK-sXBPAA,289.0,,Deep Purple - Black Night (Live 1972),PoeticSlum,,Arcade Fire
0.7429654800558846,4.0,-8.330196309704155,,0.2106314935377558,0.0033544517449378,0.0006698523400976,0.6584622097728947,115.39276229166498,,-144598186.72463036,-806357.9493189607,-78959993.31125134,single,,True,20942,Thank You For Loving Me,Magnata,spotify:track:7Lr4XaxGpkAwa37IVgg22k,https://open.spotify.com/artist/4LAFtDzlQM89xov636hMVv,https://www.youtube.com/watch?v=C2uf_g_myEg,1.0,"I Choose: https://alessiacara.lnk.to/IChooseTheWilloughbys

I Choose (Acoustic): https://AlessiaCara.lnk.to/IChooseAcousticVideo

""The Willoughbys"" Official Trailer: https://youtu.be/HnG4ag3Nkes

let's connect!

http://www.alessiacara.com
http://twitter.com/AlessiaCara
http://instagram.com/alessiasmusic
http://www.facebook.com/AlessiaCara

#IChoose #AlessiaCara

Music video by Alessia Cara performing I Choose (From The Netflix Original Film The Willoughbys / Lyric Video). © 2020 Def Jam Recordings and Maise Music Publishing, LLC

http://vevo.ly/QKRfDg","K/DA - MORE ft. Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine (Official Music Video)",orelsan,Louis Bell,Billie Eilish
,8.0,-16.602689884379032,0.0225312287174222,0.8172391766469237,0.035916737408652,,0.4839220983760497,79.05989051051287,234840.72246809443,2004328.1852091164,-3266.065475296593,75644271.13245168,,False,False,20951,,Juntos (Ao Vivo),spotify:track:5susfx6SX1tebTCLSxe74K,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi,https://www.youtube.com/watch?v=lCP5rawjPKA,1064.0,"▶ Se escucha aqui: https://umusices.lnk.to/YSFEYD

▶ Sigue a Alejandro Sanz en:

YouTube: http://po.st/AlejandroSanzYT
Instagram: https://www.instagram.com/alejandrosanz
Twitter: https://twitter.com/AlejandroSanz
Facebook: https://www.facebook.com/ASanzOficial

#AlejandroSanz",System Of A Down - Spiders (Official HD Video),Hear This Music,Terrace Martin,Bon Iver
0.0004024459552928,2.0,,0.2384408812871619,0.0969126771321841,0.0021936885400182,0.0110418026162217,0.4731081083087898,,95196.77070849326,-156017616.96643287,-560587.331483214,16775057.278332489,,True,True,20953,Bamba (feat. Aitch & BIA),BreathingExercise,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,https://www.youtube.com/watch?v=f7yzEyO7Wnk,3619.0,"Provided to YouTube by The Orchard Enterprises

SPM vs Los · SPM

Never Change

℗ 2001 Dope House Records, Inc.

Released on: 2001-11-06

Producer: Carlos Coy

Auto-generated by YouTube.","Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",a-ha,Ludwig Göransson,Big Thief
,2.0,-24.846597425465127,0.3721293902605114,0.1659203178501983,0.9024253743624971,7.732985119809167e-05,0.1027272228376351,69.5746952518063,,1287007.2315751133,70714.48462481555,78026145.43081892,album,,False,20954,Wake Me Up,Redemption,spotify:track:5OMUXgfXsSukZ0zxelpC3b,https://open.spotify.com/artist/5VX8hxrcfJWwaTLiqGUHG3,https://www.youtube.com/watch?v=21TfnF4m7os,4.0,"“One Beer” featured on MF DOOM's album “MM.. Food”
Get ""MM.. Food"" Now: https://rse.lnk.to/MMFood
Subscribe for more from Rhymesayers: http://bit.ly/RhymesayersYT

Video credits:
Directed, Animated & Edited by: Distortedd
@distortedd_
http://www.distortedd.com

Anhia Zaira Santana aka Distortedd is a Philly-born visual artist, illustrator and animator. Armed with a pen, a paintbrush, a canvas or a sketchpad, she creates her own original characters as well as twists on pop culture fixtures. She has showcased her talents not only digitally, being covered by esteemed outlets like Complex, Fader and The Source, but also is known for live painting. She has worked with brands like Champs, Mountain Dew and Nike and produced music videos for notable musicians worldwide.

More on MF DOOM:
http://www.rhymesayers.com/mfdoom
http://www.facebook.com/mfdoom
https://twitter.com/mfdoom
https://www.instagram.com/gasdrawls

#mfdoom #mmfood #onebeer #rhymesayers",Sin Bandera - Si Tu No Estas,,,Robyn
